Time,CPU Usage (%),Used Memory (GB),GPU Usage (%),GPU Used Memory (GB),GPU Power (W)
2024-09-04 23:28:17,27.9,2.93,12,230,30.61
2024-09-04 23:28:18,30.2,2.94,12,230,30.70
2024-09-04 23:28:20,25.8,1.76,0,2,27.26
2024-09-04 23:28:21,25.4,1.96,0,2,26.29
2024-09-04 23:28:22,26.2,2.07,0,2,19.54
2024-09-04 23:28:24,24.2,2.21,0,19,10.27
2024-09-04 23:28:25,27.4,2.86,10,234,33.69
2024-09-04 23:28:26,27.4,2.86,11,234,31.19
2024-09-04 23:28:28,26.7,2.87,11,234,30.06
2024-09-04 23:28:29,29,2.88,11,234,30.08
2024-09-04 23:28:31,27.9,2.88,11,234,30.17
2024-09-04 23:28:32,30.6,2.88,11,234,30.29
2024-09-04 23:28:33,29.7,2.88,11,234,30.10
2024-09-04 23:28:35,29.7,2.88,11,234,30.13
2024-09-04 23:28:36,29.5,2.88,11,234,30.15
2024-09-04 23:28:37,27.4,2.88,11,234,30.17
2024-09-04 23:28:39,28.6,2.89,11,234,30.20
2024-09-04 23:28:40,27.9,2.89,11,234,30.16
2024-09-04 23:28:42,28.6,2.89,11,234,29.98
2024-09-04 23:28:43,26.7,2.89,11,234,30.00
2024-09-04 23:28:44,29,2.89,11,234,30.00
2024-09-04 23:28:46,26.2,2.89,11,234,30.09
2024-09-04 23:28:47,27.9,2.89,11,234,30.02
2024-09-04 23:28:48,27.9,2.89,11,234,29.81
2024-09-04 23:28:50,27.4,2.89,11,234,29.91
2024-09-04 23:28:51,29.7,2.89,11,234,29.72
2024-09-04 23:28:53,27.4,2.89,11,234,29.68
2024-09-04 23:28:54,27.4,2.89,11,234,29.74
2024-09-04 23:28:55,26.2,2.89,11,234,29.68
2024-09-04 23:28:57,27.4,2.89,10,234,29.71
2024-09-04 23:28:58,26.7,2.89,11,234,29.72
2024-09-04 23:28:59,28.6,2.89,10,234,29.55
2024-09-04 23:29:01,27.4,2.89,11,234,29.58
2024-09-04 23:29:02,27.9,2.89,11,234,29.85
2024-09-04 23:29:04,29,2.89,11,234,29.85
2024-09-04 23:29:05,30.2,2.88,11,234,29.90
2024-09-04 23:29:06,29,2.88,10,234,29.67
2024-09-04 23:29:08,28.6,2.88,11,234,29.62
2024-09-04 23:29:09,28.6,2.88,11,234,29.66
2024-09-04 23:29:10,27.9,2.89,11,234,29.69
2024-09-04 23:29:12,27.4,2.89,11,234,29.82
2024-09-04 23:29:13,28.6,2.89,11,234,29.58
2024-09-04 23:29:15,26.2,2.89,11,234,29.64
2024-09-04 23:29:16,29.7,2.89,11,234,29.64
2024-09-04 23:29:17,28.1,2.89,11,234,29.55
2024-09-04 23:29:19,27.9,2.88,11,234,29.66
2024-09-04 23:29:20,26.2,2.88,10,234,29.54
2024-09-04 23:29:22,29,2.88,11,234,29.59
2024-09-04 23:29:23,26.2,2.88,11,178,29.45
2024-09-04 23:29:24,23,1.81,0,2,25.94
2024-09-04 23:29:26,27.4,1.99,0,2,23.94
2024-09-04 23:29:27,24.6,2.10,0,2,17.95
2024-09-04 23:29:28,11.3,1.75,0,2,9.46
2024-09-04 23:29:30,26.2,1.90,0,2,8.95
2024-09-04 23:29:31,27.4,2.04,0,2,9.02
2024-09-04 23:29:32,29,2.16,0,2,8.95
2024-09-04 23:29:34,29,2.96,14,294,37.01
2024-09-04 23:29:35,27.9,2.97,32,294,46.25
2024-09-04 23:29:37,28.6,2.97,22,294,40.77
2024-09-04 23:29:38,27.9,2.98,34,294,41.82
2024-09-04 23:29:39,26.2,2.98,34,294,40.97
2024-09-04 23:29:41,26.2,2.98,33,294,42.23
2024-09-04 23:29:42,27.4,2.98,29,294,41.40
2024-09-04 23:29:43,27.9,2.98,33,294,42.00
2024-09-04 23:29:45,25.8,2.98,33,294,42.24
2024-09-04 23:29:46,29.5,2.98,32,294,41.00
2024-09-04 23:29:48,27.4,2.98,33,294,41.66
2024-09-04 23:29:49,29.5,2.98,32,294,41.29
