Time,CPU Usage (%),Used Memory (GB),GPU Usage (%),GPU Used Memory (GB),GPU Power (W)
2024-09-05 01:00:54,27.4,2.72,10,260,31.03
2024-09-05 01:00:55,26.2,2.73,10,260,31.03
2024-09-05 01:00:56,27.4,2.73,10,260,31.02
2024-09-05 01:00:58,26.2,2.73,10,260,30.97
2024-09-05 01:00:59,29,2.75,10,260,30.90
2024-09-05 01:01:00,48.4,2.76,9,260,30.96
2024-09-05 01:01:02,33.9,2.81,10,260,30.86
2024-09-05 01:01:03,30.6,2.80,9,260,30.85
2024-09-05 01:01:05,28.6,2.80,9,260,30.92
2024-09-05 01:01:06,27.4,2.80,10,260,30.88
2024-09-05 01:01:07,27.9,2.80,10,260,30.73
2024-09-05 01:01:09,27.4,2.80,10,260,30.67
2024-09-05 01:01:10,27.4,2.80,10,260,30.73
2024-09-05 01:01:11,27.4,2.80,10,260,30.80
2024-09-05 01:01:13,27.4,2.81,9,260,30.93
2024-09-05 01:01:14,28.6,2.81,10,260,30.81
2024-09-05 01:01:16,26.2,2.81,10,260,30.77
2024-09-05 01:01:17,27.4,2.81,10,260,30.61
2024-09-05 01:01:18,29.5,2.79,9,260,30.76
2024-09-05 01:01:20,26.2,2.79,10,260,30.79
2024-09-05 01:01:21,27.4,2.79,10,260,30.80
2024-09-05 01:01:22,28.6,2.79,10,260,30.74
2024-09-05 01:01:24,27.4,2.79,10,260,30.62
2024-09-05 01:01:25,29,2.79,9,260,30.69
2024-09-05 01:01:27,29.7,2.80,9,260,30.64
2024-09-05 01:01:28,27.4,2.80,10,260,30.66
2024-09-05 01:01:29,29,2.80,10,260,30.61
2024-09-05 01:01:31,27,1.72,0,2,27.07
2024-09-05 01:01:32,27.4,1.91,0,2,26.61
2024-09-05 01:01:33,27,2.02,0,2,20.17
2024-09-05 01:01:35,26.2,2.61,6,954,22.64
2024-09-05 01:01:36,26.7,2.84,46,954,78.77
2024-09-05 01:01:38,28.1,2.84,45,954,76.11
2024-09-05 01:01:39,27.4,2.83,40,958,75.66
2024-09-05 01:01:40,28.6,2.83,45,958,76.21
2024-09-05 01:01:42,27.4,2.84,47,958,75.89
2024-09-05 01:01:43,30.8,2.84,32,958,75.06
2024-09-05 01:01:44,28.6,2.86,47,958,76.88
2024-09-05 01:01:46,27.4,2.87,47,958,76.24
2024-09-05 01:01:47,29,2.87,47,958,76.08
2024-09-05 01:01:49,30.6,2.87,48,958,77.51
2024-09-05 01:01:50,27.4,2.87,46,958,72.72
2024-09-05 01:01:51,29,2.87,46,958,78.29
2024-09-05 01:01:53,26.2,2.87,44,958,77.48
2024-09-05 01:01:54,27.4,2.87,45,958,78.24
2024-09-05 01:01:55,30.8,2.87,38,958,77.95
2024-09-05 01:01:57,26.2,2.87,45,958,79.11
2024-09-05 01:01:58,30.2,2.87,41,958,75.50
2024-09-05 01:02:00,27,2.87,42,958,75.84
2024-09-05 01:02:01,28.6,2.85,46,958,78.54
2024-09-05 01:02:02,29.5,2.86,44,958,74.86
2024-09-05 01:02:04,30.2,2.87,46,958,76.61
2024-09-05 01:02:05,29,2.87,45,958,73.62
2024-09-05 01:02:06,28.6,2.87,42,958,77.20
2024-09-05 01:02:08,30.8,2.85,48,958,76.83
2024-09-05 01:02:09,26.2,2.85,46,958,77.66
2024-09-05 01:02:11,29,2.85,47,958,76.30
2024-09-05 01:02:12,28.6,2.87,42,958,77.63
2024-09-05 01:02:13,27.4,2.87,42,958,76.01
2024-09-05 01:02:15,27.4,2.87,44,958,77.17
2024-09-05 01:02:16,27.4,2.87,47,958,78.42
