Time,CPU Usage (%),Used Memory (GB),GPU Usage (%),GPU Used Memory (GB),GPU Power (W)
2024-09-04 22:22:54,26.2,2.41,0,166,26.11
2024-09-04 22:22:56,25.8,2.54,0,166,26.24
2024-09-04 22:22:57,27.9,2.70,0,291,26.40
2024-09-04 22:22:59,27.9,3.14,5,369,27.17
2024-09-04 22:23:00,29.7,3.15,5,369,27.46
2024-09-04 22:23:01,29,3.15,5,369,27.23
2024-09-04 22:23:03,30.2,3.15,5,369,27.51
2024-09-04 22:23:04,29,3.15,5,369,27.53
2024-09-04 22:23:05,24.6,2.30,0,166,26.48
2024-09-04 22:23:07,26.2,2.48,0,166,26.28
2024-09-04 22:23:08,29,2.58,0,166,26.35
2024-09-04 22:23:10,26.7,2.99,4,349,27.11
2024-09-04 22:23:11,31.2,3.01,4,349,27.49
2024-09-04 22:23:12,29,3.01,1,349,27.51
2024-09-04 22:23:14,27.4,3.02,4,349,27.81
2024-09-04 22:23:15,27.9,3.03,4,349,27.70
2024-09-04 22:23:16,29.5,3.03,4,349,27.57
2024-09-04 22:23:18,27.4,3.03,4,349,27.49
2024-09-04 22:23:19,3.3,2.24,0,166,27.42
2024-09-04 22:23:20,24.2,2.30,0,166,26.86
2024-09-04 22:23:22,25.8,2.49,0,166,20.36
2024-09-04 22:23:23,28.6,2.60,0,166,11.95
2024-09-04 22:23:25,27.9,3.12,2,349,18.68
2024-09-04 22:23:26,29,3.13,5,349,27.86
2024-09-04 22:23:27,29.5,3.13,5,349,27.80
2024-09-04 22:23:29,29,3.13,5,349,27.72
2024-09-04 22:23:30,27.9,3.13,5,349,27.84
2024-09-04 22:23:31,30.2,3.14,5,349,27.87
2024-09-04 22:23:33,30.2,3.14,5,349,27.83
2024-09-04 22:23:34,26.2,2.26,0,166,26.75
2024-09-04 22:23:36,28.6,2.49,0,166,24.77
2024-09-04 22:23:37,27.4,2.58,0,166,18.20
2024-09-04 22:23:38,29,2.81,2,339,18.88
2024-09-04 22:23:40,30.2,3.13,5,349,28.21
2024-09-04 22:23:41,29,3.13,5,349,28.02
2024-09-04 22:23:42,26.7,3.14,5,349,28.27
2024-09-04 22:23:44,28.6,3.16,5,349,28.12
2024-09-04 22:23:45,52.4,3.16,0,327,26.89
2024-09-04 22:23:47,26.7,2.48,0,166,26.70
2024-09-04 22:23:48,27.4,2.58,0,166,17.20
2024-09-04 22:23:49,29.7,2.76,1,339,15.84
2024-09-04 22:23:51,26.2,3.05,4,369,27.34
2024-09-04 22:23:52,27.4,3.05,2,369,27.23
2024-09-04 22:23:53,27.9,3.06,4,369,27.61
2024-09-04 22:23:55,31.1,3.06,4,369,27.60
2024-09-04 22:23:56,29.5,3.06,4,369,27.65
2024-09-04 22:23:57,27.4,2.30,0,166,27.14
2024-09-04 22:23:59,28.6,2.35,0,166,26.53
2024-09-04 22:24:00,27.9,2.55,0,166,13.10
2024-09-04 22:24:02,24.2,2.65,0,166,10.31
2024-09-04 22:24:03,27.4,3.03,4,369,31.86
2024-09-04 22:24:04,27.9,3.04,4,369,29.73
