Time,CPU Usage (%),Used Memory (GB),GPU Usage (%),GPU Used Memory (GB),GPU Power (W)
2024-09-04 20:54:25,28.6,3.67,18,415,36.79
2024-09-04 20:54:26,32.3,3.67,17,415,36.64
2024-09-04 20:54:28,27.4,3.66,17,415,36.86
2024-09-04 20:54:29,26.2,2.74,0,168,31.39
2024-09-04 20:54:30,26.7,2.92,0,168,26.14
2024-09-04 20:54:32,27,3.03,0,168,20.97
2024-09-04 20:54:33,27.9,3.21,2,293,15.77
2024-09-04 20:54:34,26.7,3.66,6,355,26.83
2024-09-04 20:54:36,26.2,3.67,4,355,26.66
2024-09-04 20:54:37,31.2,3.68,6,355,26.89
2024-09-04 20:54:38,30.2,3.68,6,355,26.82
2024-09-04 20:54:40,28.6,3.68,6,355,26.71
2024-09-04 20:54:41,30.6,3.68,6,355,26.85
2024-09-04 20:54:43,22.2,2.73,4,168,26.47
2024-09-04 20:54:44,26.2,2.89,0,168,25.42
2024-09-04 20:54:45,26.2,3.02,0,168,25.33
2024-09-04 20:54:47,27.4,3.12,0,193,10.74
2024-09-04 20:54:48,27.9,3.64,8,361,33.15
2024-09-04 20:54:49,26.7,3.65,5,361,29.66
2024-09-04 20:54:51,27.4,3.66,9,361,28.92
2024-09-04 20:54:52,26.7,3.66,9,361,28.96
2024-09-04 20:54:54,29.5,3.66,9,361,28.95
2024-09-04 20:54:55,3.3,2.71,4,168,28.37
2024-09-04 20:54:56,29,2.74,0,168,25.58
2024-09-04 20:54:58,27.4,2.96,0,168,22.10
2024-09-04 20:54:59,28.6,3.06,0,168,10.40
2024-09-04 20:55:00,29,3.43,1,375,18.45
2024-09-04 20:55:02,30.2,3.52,5,375,30.92
2024-09-04 20:55:03,30.2,3.53,6,375,26.39
2024-09-04 20:55:05,29.5,3.55,6,375,26.63
2024-09-04 20:55:06,29,3.55,6,375,26.62
2024-09-04 20:55:07,27.4,2.75,0,168,25.33
2024-09-04 20:55:09,27.4,2.96,0,168,15.95
2024-09-04 20:55:10,26.7,3.06,0,168,12.74
2024-09-04 20:55:11,29,3.45,2,371,20.11
2024-09-04 20:55:13,27.4,3.65,8,371,28.18
2024-09-04 20:55:14,28.6,3.65,8,371,28.07
2024-09-04 20:55:15,28.6,3.66,8,371,28.42
2024-09-04 20:55:17,27.9,3.66,8,371,28.50
2024-09-04 20:55:18,26.2,3.67,8,371,28.50
2024-09-04 20:55:20,27.9,3.68,8,371,28.52
2024-09-04 20:55:21,28.6,2.73,0,168,27.30
2024-09-04 20:55:22,27.4,2.92,0,168,25.64
2024-09-04 20:55:24,27.4,3.03,0,168,18.40
2024-09-04 20:55:25,30.6,3.20,2,295,14.41
2024-09-04 20:55:26,29.7,3.53,6,381,32.34
2024-09-04 20:55:28,27.9,3.53,3,381,26.81
2024-09-04 20:55:29,31.2,3.55,6,381,27.05
2024-09-04 20:55:30,30.2,3.56,6,381,27.11
2024-09-04 20:55:32,29.5,3.55,6,381,26.96
2024-09-04 20:55:33,29,3.56,6,381,27.00
2024-09-04 20:55:35,29,3.56,6,381,26.97
2024-09-04 20:55:36,30.2,3.56,6,381,26.87
2024-09-04 20:55:37,24.2,2.75,0,168,25.69
2024-09-04 20:55:39,35.9,2.97,0,168,24.64
2024-09-04 20:55:40,27.4,3.07,0,168,12.05
2024-09-04 20:55:41,28.6,3.53,1,389,16.55
2024-09-04 20:55:43,30.2,3.65,12,389,33.04
2024-09-04 20:55:44,29,3.65,7,389,31.67
2024-09-04 20:55:46,28.6,3.65,12,389,32.66
2024-09-04 20:55:47,29.5,3.65,12,389,32.50
2024-09-04 20:55:48,27.4,3.65,11,389,32.56
2024-09-04 20:55:50,30.2,3.66,12,389,32.67
2024-09-04 20:55:51,30.6,3.67,12,389,32.88
2024-09-04 20:55:52,31.2,3.67,11,389,32.75
2024-09-04 20:55:54,27.4,2.74,6,168,31.22
2024-09-04 20:55:55,25.8,2.89,0,168,25.76
2024-09-04 20:55:56,26.7,3.02,0,168,25.20
2024-09-04 20:55:58,27.4,3.17,1,293,13.62
2024-09-04 20:55:59,29,3.63,9,391,38.53
2024-09-04 20:56:01,26.7,3.65,11,391,31.99
2024-09-04 20:56:02,27.9,3.65,11,391,33.12
2024-09-04 20:56:03,27.9,3.65,11,391,33.12
2024-09-04 20:56:05,28.6,3.66,10,391,33.02
2024-09-04 20:56:06,37.1,2.71,5,218,28.30
2024-09-04 20:56:07,37.1,2.71,5,218,26.62
2024-09-04 20:56:09,37.3,2.68,5,218,26.70
2024-09-04 20:56:10,38.1,2.68,5,218,26.67
2024-09-04 20:56:12,39.7,2.68,5,218,26.63
2024-09-04 20:56:13,40.6,2.68,5,218,26.53
2024-09-04 20:56:14,39.1,2.68,5,218,26.53
2024-09-04 20:56:16,38.1,2.67,5,218,26.59
2024-09-04 20:56:17,38.7,2.67,5,218,26.51
2024-09-04 20:56:19,37.1,2.68,5,218,26.67
2024-09-04 20:56:20,27.9,2.71,0,168,25.69
2024-09-04 20:56:21,28.6,2.86,0,168,25.38
2024-09-04 20:56:23,27.9,3.04,0,168,25.44
2024-09-04 20:56:24,25.8,3.15,0,187,25.49
2024-09-04 20:56:25,54.7,3.57,9,383,29.20
2024-09-04 20:56:27,27.4,3.56,10,383,31.13
2024-09-04 20:56:28,30.2,3.57,10,383,30.92
2024-09-04 20:56:29,27.4,3.57,10,383,31.18
2024-09-04 20:56:31,1.6,2.76,5,168,29.96
2024-09-04 20:56:32,28.6,2.78,0,168,25.61
2024-09-04 20:56:34,27.4,2.99,0,168,25.31
2024-09-04 20:56:35,27.4,3.09,0,168,25.31
2024-09-04 20:56:36,27.9,3.51,2,381,25.55
2024-09-04 20:56:38,29,3.68,6,381,27.12
2024-09-04 20:56:39,29,3.68,6,381,27.03
2024-09-04 20:56:40,31.2,3.68,6,381,27.13
2024-09-04 20:56:42,30.2,3.65,6,381,27.23
2024-09-04 20:56:43,30.6,3.66,6,381,27.29
2024-09-04 20:56:44,27.4,3.65,6,381,27.19
2024-09-04 20:56:46,29.7,3.64,6,381,27.23
2024-09-04 20:56:47,31.7,3.65,6,381,27.17
2024-09-04 20:56:49,26.6,2.71,0,168,26.24
2024-09-04 20:56:50,27.4,2.90,0,168,19.70
2024-09-04 20:56:51,26.2,3.02,0,168,15.07
2024-09-04 20:56:53,26.7,3.13,0,293,10.80
2024-09-04 20:56:54,27.9,3.64,16,415,38.90
2024-09-04 20:56:55,27.9,3.66,14,415,36.72
2024-09-04 20:56:57,29,3.65,18,415,36.56
2024-09-04 20:56:58,31.2,3.67,17,415,36.86
2024-09-04 20:57:00,28.6,3.68,17,415,36.81
2024-09-04 20:57:01,27.9,3.68,17,415,36.75
2024-09-04 20:57:02,27,2.76,0,168,26.53
2024-09-04 20:57:04,28.6,2.96,0,168,18.74
2024-09-04 20:57:05,24.6,3.05,0,168,17.30
2024-09-04 20:57:06,29.5,3.45,1,355,25.19
2024-09-04 20:57:08,32.3,3.65,6,355,31.11
2024-09-04 20:57:09,27.4,3.66,6,355,26.60
2024-09-04 20:57:11,29,3.68,6,355,26.89
2024-09-04 20:57:12,29,3.68,6,355,26.76
2024-09-04 20:57:13,27.9,3.68,6,355,26.68
2024-09-04 20:57:15,31.2,3.68,6,355,26.63
2024-09-04 20:57:16,27.4,2.71,0,168,26.06
2024-09-04 20:57:17,27.4,2.95,0,168,25.47
2024-09-04 20:57:19,25.8,3.04,0,168,18.43
2024-09-04 20:57:20,29.7,3.22,2,313,16.50
2024-09-04 20:57:22,30.2,3.65,8,361,34.54
2024-09-04 20:57:23,31.7,3.66,9,361,28.31
2024-09-04 20:57:24,31.7,3.66,8,361,28.71
2024-09-04 20:57:26,30.2,3.67,9,361,28.61
2024-09-04 20:57:27,27.4,3.67,9,361,28.71
2024-09-04 20:57:28,3.2,2.72,0,168,26.48
2024-09-04 20:57:30,28.6,2.81,0,168,21.92
2024-09-04 20:57:31,26.2,2.99,0,168,12.06
2024-09-04 20:57:32,27.4,3.08,0,168,10.68
2024-09-04 20:57:34,30,3.52,6,375,31.21
2024-09-04 20:57:35,30.2,3.54,6,375,28.56
2024-09-04 20:57:37,31.2,3.55,6,375,26.51
2024-09-04 20:57:38,31.7,3.55,6,375,26.53
2024-09-04 20:57:39,1.6,2.70,5,168,26.27
2024-09-04 20:57:41,26.2,2.79,0,168,25.43
2024-09-04 20:57:42,29,2.98,0,168,13.75
2024-09-04 20:57:43,26.2,3.09,0,168,9.60
2024-09-04 20:57:45,27.9,3.62,7,371,31.76
2024-09-04 20:57:46,28.3,3.64,8,371,30.47
2024-09-04 20:57:48,30.2,3.64,8,371,27.40
2024-09-04 20:57:49,29,3.65,8,371,27.80
2024-09-04 20:57:50,29,3.65,8,371,27.75
2024-09-04 20:57:52,29,3.66,8,371,27.93
2024-09-04 20:57:53,29,3.68,8,371,27.97
2024-09-04 20:57:54,24.2,2.77,0,168,25.80
2024-09-04 20:57:56,29.2,2.98,0,168,25.22
2024-09-04 20:57:57,27.4,3.07,0,168,18.61
2024-09-04 20:57:59,27.4,3.52,5,381,23.97
2024-09-04 20:58:00,30.2,3.52,6,381,26.88
2024-09-04 20:58:01,29,3.53,6,381,26.53
2024-09-04 20:58:03,30.2,3.55,6,381,26.86
2024-09-04 20:58:04,30.2,3.55,6,381,26.80
2024-09-04 20:58:05,29.5,3.55,6,381,26.80
2024-09-04 20:58:07,32.8,3.55,6,381,26.79
2024-09-04 20:58:08,30.2,3.54,6,381,26.94
2024-09-04 20:58:10,19.7,2.97,5,168,26.58
2024-09-04 20:58:11,27.4,2.84,0,168,25.35
2024-09-04 20:58:12,26.2,3.02,0,168,25.14
2024-09-04 20:58:14,25.8,3.13,0,183,10.20
2024-09-04 20:58:15,29,3.66,11,389,35.41
2024-09-04 20:58:16,30.2,3.67,12,389,33.68
2024-09-04 20:58:18,29,3.67,12,389,31.46
2024-09-04 20:58:19,30.2,3.68,12,389,32.41
2024-09-04 20:58:21,33.9,3.68,12,389,32.50
2024-09-04 20:58:22,32.3,3.68,11,389,32.49
2024-09-04 20:58:23,27.9,3.68,12,389,32.60
2024-09-04 20:58:25,26.7,3.68,12,389,32.58
2024-09-04 20:58:26,27.9,3.68,12,389,32.36
2024-09-04 20:58:27,24.2,2.76,0,168,25.82
2024-09-04 20:58:29,30.2,2.96,0,168,15.62
2024-09-04 20:58:30,53.2,3.05,0,168,13.19
2024-09-04 20:58:31,27.4,3.44,2,391,20.43
2024-09-04 20:58:33,30.2,3.65,11,391,33.27
2024-09-04 20:58:34,28.3,3.65,11,391,32.24
2024-09-04 20:58:36,30.2,3.66,11,391,33.07
2024-09-04 20:58:37,31.2,3.66,11,391,33.20
2024-09-04 20:58:38,30.2,3.66,11,391,33.24
2024-09-04 20:58:40,37.7,2.70,8,228,28.04
2024-09-04 20:58:41,37.1,2.70,8,228,27.94
2024-09-04 20:58:42,39.1,2.72,8,228,27.94
2024-09-04 20:58:44,37.1,2.73,8,228,27.94
2024-09-04 20:58:45,36.7,2.71,8,228,28.03
2024-09-04 20:58:47,37.1,2.72,8,228,28.17
2024-09-04 20:58:48,37.1,2.72,8,228,28.09
2024-09-04 20:58:49,38.1,2.72,8,228,28.15
2024-09-04 20:58:51,36.1,2.72,8,228,28.11
2024-09-04 20:58:52,38.7,2.72,8,228,28.13
2024-09-04 20:58:53,31.7,2.76,0,168,26.51
2024-09-04 20:58:55,25.8,2.90,0,168,25.39
2024-09-04 20:58:56,25,3.08,0,168,25.35
2024-09-04 20:58:58,27.4,3.19,0,168,25.43
2024-09-04 20:58:59,30.6,3.64,10,383,28.51
2024-09-04 20:59:00,31.7,3.64,10,383,31.53
2024-09-04 20:59:02,29,3.65,10,383,30.66
2024-09-04 20:59:03,28.6,3.66,10,383,31.43
2024-09-04 20:59:04,3.2,2.80,4,168,30.12
2024-09-04 20:59:06,26.2,2.89,0,168,25.74
2024-09-04 20:59:07,30.2,3.09,0,168,25.34
2024-09-04 20:59:08,27.4,3.20,0,168,25.29
2024-09-04 20:59:10,29,3.74,6,381,26.16
2024-09-04 20:59:11,30.2,3.75,6,381,27.09
2024-09-04 20:59:13,25.4,3.75,6,381,26.88
2024-09-04 20:59:14,32.3,3.76,6,381,27.00
2024-09-04 20:59:15,32.3,3.77,6,381,27.07
2024-09-04 20:59:17,30.2,3.77,6,381,27.12
2024-09-04 20:59:18,28.3,3.77,6,381,26.98
2024-09-04 20:59:19,31.7,3.76,6,381,26.98
2024-09-04 20:59:21,30.6,3.76,7,331,27.08
2024-09-04 20:59:22,30.6,2.81,0,168,25.61
2024-09-04 20:59:24,27.4,3.06,0,168,21.10
2024-09-04 20:59:25,26.2,3.16,0,168,10.63
2024-09-04 20:59:26,30.2,3.45,2,361,17.12
2024-09-04 20:59:28,30.2,3.78,18,415,36.72
2024-09-04 20:59:29,29,3.78,16,415,35.06
2024-09-04 20:59:30,29,3.78,17,415,36.68
2024-09-04 20:59:32,29,3.78,17,415,36.71
2024-09-04 20:59:33,29,3.79,17,415,36.93
2024-09-04 20:59:35,9.7,2.79,2,168,34.19
2024-09-04 20:59:36,27.9,2.98,0,168,25.81
2024-09-04 20:59:37,27.9,3.12,0,168,17.73
2024-09-04 20:59:39,27.9,3.23,0,183,12.73
2024-09-04 20:59:40,30.2,3.75,6,355,26.07
2024-09-04 20:59:41,29.5,3.76,6,355,26.67
2024-09-04 20:59:43,30.6,3.76,6,355,26.76
2024-09-04 20:59:44,29.5,3.76,6,355,26.78
2024-09-04 20:59:46,26.2,3.78,6,355,26.77
2024-09-04 20:59:47,27.9,3.78,6,355,26.87
2024-09-04 20:59:48,31.7,3.76,6,329,26.83
2024-09-04 20:59:50,43.3,3.86,2,168,25.44
2024-09-04 20:59:51,27.9,3.08,0,168,25.42
2024-09-04 20:59:52,23.3,3.18,0,168,24.58
2024-09-04 20:59:54,29,3.76,1,361,28.46
2024-09-04 20:59:55,32.8,3.77,9,361,32.62
2024-09-04 20:59:56,31.2,3.78,9,361,28.72
2024-09-04 20:59:58,29,3.78,9,361,28.88
2024-09-04 20:59:59,31.7,3.78,9,361,28.78
2024-09-04 21:00:01,29.5,3.79,9,361,28.89
2024-09-04 21:00:02,28.6,2.81,0,168,25.35
2024-09-04 21:00:03,27.4,3.03,0,168,20.60
2024-09-04 21:00:05,29,3.13,0,168,11.61
2024-09-04 21:00:06,26.2,3.31,2,293,14.33
2024-09-04 21:00:07,29.5,3.63,6,375,26.42
2024-09-04 21:00:09,29.5,3.65,2,375,26.39
2024-09-04 21:00:10,32.8,3.65,6,375,26.56
2024-09-04 21:00:11,29,3.65,6,375,26.56
2024-09-04 21:00:13,30.2,2.82,0,168,25.83
2024-09-04 21:00:14,29,3.00,0,168,18.76
2024-09-04 21:00:16,29.7,3.13,0,168,14.82
2024-09-04 21:00:17,28.6,3.31,0,293,11.48
2024-09-04 21:00:18,26.7,3.78,7,371,27.38
2024-09-04 21:00:20,30.2,3.79,7,371,27.69
2024-09-04 21:00:21,27.4,3.79,7,371,27.92
2024-09-04 21:00:22,28.6,3.80,7,371,27.88
2024-09-04 21:00:24,32.3,3.80,8,371,27.87
2024-09-04 21:00:25,30.2,3.79,8,371,27.82
2024-09-04 21:00:27,30.6,3.79,8,168,27.93
2024-09-04 21:00:28,28.6,2.82,0,168,25.51
2024-09-04 21:00:29,26.2,3.04,0,168,24.93
2024-09-04 21:00:31,27.4,3.15,0,168,11.10
2024-09-04 21:00:32,30.6,3.34,2,295,13.02
2024-09-04 21:00:33,28.3,3.65,6,381,26.73
2024-09-04 21:00:35,54,3.68,5,381,26.60
2024-09-04 21:00:36,30.6,3.68,6,381,26.77
2024-09-04 21:00:38,31.7,3.68,6,381,26.86
2024-09-04 21:00:39,27.4,3.68,6,381,26.83
2024-09-04 21:00:40,29,3.68,6,381,26.87
2024-09-04 21:00:42,30.6,3.65,6,381,26.84
2024-09-04 21:00:43,27.4,3.63,6,381,26.77
2024-09-04 21:00:44,20.3,2.81,0,168,25.82
2024-09-04 21:00:46,28.6,2.91,0,168,22.83
2024-09-04 21:00:47,27.4,3.09,0,168,17.23
2024-09-04 21:00:49,27.4,3.19,0,182,10.43
2024-09-04 21:00:50,29,3.74,12,389,29.66
2024-09-04 21:00:51,28.3,3.75,12,389,32.64
2024-09-04 21:00:53,27.9,3.76,12,389,31.56
2024-09-04 21:00:54,29,3.73,12,389,32.59
2024-09-04 21:00:56,30.2,3.73,11,389,32.51
2024-09-04 21:00:57,30.2,3.73,12,389,32.40
2024-09-04 21:00:58,29,3.73,12,389,32.67
2024-09-04 21:01:00,29,3.71,12,389,32.60
2024-09-04 21:01:01,31.7,3.71,12,389,32.72
2024-09-04 21:01:02,27,2.81,0,168,25.57
2024-09-04 21:01:04,25.8,3.01,0,168,16.10
2024-09-04 21:01:05,29,3.11,0,168,13.57
2024-09-04 21:01:06,30.2,3.56,2,391,21.67
2024-09-04 21:01:08,29,3.72,11,391,33.05
2024-09-04 21:01:09,30.2,3.72,11,391,31.95
2024-09-04 21:01:11,31.7,3.73,11,391,32.81
2024-09-04 21:01:12,29,3.74,11,391,32.92
2024-09-04 21:01:13,29.5,3.74,11,391,32.90
2024-09-04 21:01:15,38.7,2.76,5,192,26.58
2024-09-04 21:01:16,37.1,2.76,5,192,26.39
2024-09-04 21:01:18,39.1,2.77,5,192,26.33
2024-09-04 21:01:19,37.1,2.77,5,192,26.36
2024-09-04 21:01:20,36.1,2.77,5,192,26.42
2024-09-04 21:01:22,39.1,2.75,5,192,26.49
2024-09-04 21:01:23,36.7,2.76,5,192,26.43
2024-09-04 21:01:24,53.1,2.77,2,168,26.06
2024-09-04 21:01:26,4.7,2.76,0,168,25.23
2024-09-04 21:01:27,3.2,2.76,0,168,25.30
2024-09-04 21:01:29,4.7,2.76,0,168,25.33
2024-09-04 21:01:30,4.8,2.77,0,168,25.33
2024-09-04 21:01:31,4.7,2.77,0,168,25.26
2024-09-04 21:01:33,4.7,2.78,0,168,25.19
2024-09-04 21:01:34,3.2,2.78,0,168,25.22
2024-09-04 21:01:35,6.3,2.78,0,168,25.20
2024-09-04 21:01:37,4.8,2.78,0,168,25.16
2024-09-04 21:01:38,6.2,2.78,0,168,25.17
2024-09-04 21:01:40,3.2,2.78,0,168,25.25
2024-09-04 21:01:41,4.8,2.78,0,168,25.23
2024-09-04 21:01:42,3.2,2.78,0,168,23.75
2024-09-04 21:01:44,3.2,2.76,0,168,13.75
2024-09-04 21:01:45,6.3,2.76,0,168,11.26
2024-09-04 21:01:46,4.7,2.76,0,168,8.69
2024-09-04 21:01:48,1.6,2.78,0,168,8.70
2024-09-04 21:01:49,3.3,2.78,0,168,8.72
2024-09-04 21:01:51,4.8,2.78,0,168,8.73
2024-09-04 21:01:52,6.3,2.78,0,168,8.75
2024-09-04 21:01:53,4.8,2.78,0,168,8.64
2024-09-04 21:01:55,6.2,2.78,0,168,8.63
2024-09-04 21:01:56,3.2,2.78,0,168,8.66
2024-09-04 21:01:57,3.2,2.78,0,168,8.61
2024-09-04 21:01:59,3.2,2.78,0,168,8.65
2024-09-04 21:02:00,3.2,2.78,0,168,8.66
2024-09-04 21:02:02,3.2,2.78,0,168,8.68
2024-09-04 21:02:03,3.2,2.78,0,168,8.66
2024-09-04 21:02:04,3.3,2.78,0,168,8.67
2024-09-04 21:02:06,7.9,2.78,0,168,8.76
2024-09-04 21:02:07,3.3,2.78,0,168,8.69
2024-09-04 21:02:08,1.6,2.76,0,168,8.65
2024-09-04 21:02:10,3.2,2.76,0,168,8.62
2024-09-04 21:02:11,9.4,2.76,0,168,8.69
2024-09-04 21:02:13,3.2,2.76,0,168,8.74
2024-09-04 21:02:14,4.7,2.76,0,168,8.71
2024-09-04 21:02:15,6.3,2.76,0,168,8.67
2024-09-04 21:02:17,4.8,2.76,0,168,8.68
2024-09-04 21:02:18,1.6,2.76,0,168,8.65
2024-09-04 21:02:20,6.3,2.76,0,168,8.66
2024-09-04 21:02:21,4.8,2.76,0,168,8.68
2024-09-04 21:02:22,9.2,2.76,0,168,8.77
2024-09-04 21:02:24,1.6,2.76,0,168,8.74
2024-09-04 21:02:25,3.2,2.75,0,168,8.68
2024-09-04 21:02:26,1.6,2.76,0,168,8.57
2024-09-04 21:02:28,4.7,2.76,0,168,8.62
2024-09-04 21:02:29,3.2,2.76,0,168,8.58
2024-09-04 21:02:31,3.2,2.76,0,168,8.57
2024-09-04 21:02:32,7.8,2.76,0,168,8.62
2024-09-04 21:02:33,4.8,2.76,0,168,8.62
2024-09-04 21:02:35,9,2.76,0,168,8.60
2024-09-04 21:02:36,3.2,2.76,0,168,8.62
2024-09-04 21:02:37,1.7,2.76,0,168,8.66
2024-09-04 21:02:39,26.2,2.76,0,168,8.76
2024-09-04 21:02:40,11.5,2.73,0,168,8.64
2024-09-04 21:02:42,100,2.74,0,168,8.67
2024-09-04 21:02:43,7.8,2.75,0,168,8.72
2024-09-04 21:02:44,1.6,2.75,0,168,8.61
2024-09-04 21:02:46,4.8,2.75,0,168,8.62
2024-09-04 21:02:47,6.2,2.75,0,168,8.61
2024-09-04 21:02:48,6.3,2.75,0,168,8.61
2024-09-04 21:02:50,6.2,2.75,0,168,8.64
2024-09-04 21:02:51,4.8,2.76,0,168,8.60
2024-09-04 21:02:53,1.6,2.76,0,168,8.55
2024-09-04 21:02:54,1.6,2.77,0,168,8.60
2024-09-04 21:02:55,1.6,2.77,0,168,8.58
2024-09-04 21:02:57,1.6,2.77,0,168,8.53
2024-09-04 21:02:58,6.2,2.77,0,168,8.46
2024-09-04 21:02:59,3.3,2.77,0,168,8.50
2024-09-04 21:03:01,4.8,2.77,0,168,8.48
2024-09-04 21:03:02,6.5,2.77,0,168,8.49
2024-09-04 21:03:04,6.3,2.77,0,168,8.47
2024-09-04 21:03:05,3.2,2.75,0,168,8.49
2024-09-04 21:03:06,6.2,2.77,0,168,8.50
2024-09-04 21:03:08,3.3,2.77,0,168,8.54
2024-09-04 21:03:09,3.2,2.77,0,168,8.55
2024-09-04 21:03:10,4.8,2.77,0,168,8.60
2024-09-04 21:03:12,3.2,2.77,0,168,8.67
2024-09-04 21:03:13,7.7,2.77,0,168,8.71
2024-09-04 21:03:15,4.7,2.77,0,168,8.63
2024-09-04 21:03:16,3.2,2.77,0,168,8.57
2024-09-04 21:03:17,4.8,2.77,0,168,8.58
2024-09-04 21:03:19,4.7,2.77,0,168,8.57
2024-09-04 21:03:20,1.6,2.77,0,168,8.57
2024-09-04 21:03:21,3.3,2.77,0,168,8.55
2024-09-04 21:03:23,3.2,2.77,0,168,8.55
2024-09-04 21:03:24,3.2,2.77,0,168,8.50
2024-09-04 21:03:26,1.6,2.77,0,168,8.43
2024-09-04 21:03:27,6.3,2.77,0,168,8.43
2024-09-04 21:03:28,1.6,2.77,0,168,8.43
2024-09-04 21:03:30,3.3,2.77,0,168,8.46
2024-09-04 21:03:31,3.3,2.77,0,168,8.48
2024-09-04 21:03:32,3.2,2.77,0,168,8.55
2024-09-04 21:03:34,3.2,2.77,0,168,8.55
2024-09-04 21:03:35,4.8,2.77,0,168,8.42
2024-09-04 21:03:37,4.8,2.77,0,168,8.41
2024-09-04 21:03:38,3.2,2.77,0,168,8.44
2024-09-04 21:03:39,6.3,2.77,0,168,8.41
2024-09-04 21:03:41,3.2,2.77,0,168,8.44
2024-09-04 21:03:42,1.6,2.77,0,168,8.45
2024-09-04 21:03:44,4.8,2.77,0,168,8.43
2024-09-04 21:03:45,100,2.77,0,168,8.46
2024-09-04 21:03:46,3.3,2.77,0,168,8.41
2024-09-04 21:03:48,3.2,2.77,0,168,8.40
2024-09-04 21:03:49,4.8,2.77,0,168,8.45
2024-09-04 21:03:50,1.6,2.77,0,168,8.47
2024-09-04 21:03:52,1.6,2.77,0,168,8.44
2024-09-04 21:03:53,4.7,2.77,0,168,8.41
2024-09-04 21:03:55,4.8,2.77,0,168,8.45
2024-09-04 21:03:56,3.3,2.77,0,168,8.51
2024-09-04 21:03:57,3.2,2.77,0,168,8.51
2024-09-04 21:03:59,3.3,2.77,0,168,8.51
2024-09-04 21:04:00,4.8,2.77,0,168,8.50
2024-09-04 21:04:01,4.8,2.77,0,168,8.50
2024-09-04 21:04:03,4.8,2.77,0,168,8.50
2024-09-04 21:04:04,4.8,2.77,0,168,8.46
2024-09-04 21:04:06,1.6,2.76,0,168,8.48
2024-09-04 21:04:07,7.7,2.77,0,168,8.52
2024-09-04 21:04:08,4.8,2.77,0,168,8.55
2024-09-04 21:04:10,3.2,2.77,0,168,8.52
2024-09-04 21:04:11,6.3,2.77,0,168,8.55
2024-09-04 21:04:12,4.8,2.77,0,168,8.54
2024-09-04 21:04:14,3.3,2.77,0,168,8.51
2024-09-04 21:04:15,8.2,2.77,0,168,8.55
2024-09-04 21:04:17,3.2,2.77,0,168,8.50
2024-09-04 21:04:18,3.2,2.77,0,168,8.52
2024-09-04 21:04:19,1.6,2.77,0,168,8.52
2024-09-04 21:04:21,1.6,2.77,0,168,8.51
2024-09-04 21:04:22,1.6,2.77,0,168,8.53
2024-09-04 21:04:24,3.2,2.77,0,168,8.50
2024-09-04 21:04:25,4.8,2.77,0,168,8.49
2024-09-04 21:04:26,10.6,2.77,0,168,8.53
2024-09-04 21:04:28,6.2,2.77,0,168,8.47
2024-09-04 21:04:29,6.3,2.77,0,168,8.49
2024-09-04 21:04:30,6.3,2.77,0,168,8.48
2024-09-04 21:04:32,6.3,2.77,0,168,8.46
2024-09-04 21:04:33,3.3,2.77,0,168,8.57
2024-09-04 21:04:35,4.8,2.77,0,168,8.58
2024-09-04 21:04:36,3.2,2.77,0,168,8.59
2024-09-04 21:04:37,4.8,2.77,0,168,8.60
2024-09-04 21:04:39,4.7,2.77,0,168,8.73
2024-09-04 21:04:40,3.2,2.77,0,168,8.69
2024-09-04 21:04:41,9.2,2.77,0,168,8.56
2024-09-04 21:04:43,3.2,2.77,0,168,8.53
2024-09-04 21:04:44,6.5,2.77,0,168,8.57
2024-09-04 21:04:46,3.2,2.77,0,168,8.56
2024-09-04 21:04:47,3.3,2.77,0,168,8.54
2024-09-04 21:04:48,100,2.77,0,168,8.60
2024-09-04 21:04:50,3.2,2.77,0,168,8.63
2024-09-04 21:04:51,3.2,2.77,0,168,8.64
2024-09-04 21:04:52,1.6,2.77,0,168,8.53
2024-09-04 21:04:54,6.2,2.77,0,168,8.50
2024-09-04 21:04:55,3.2,2.76,0,168,8.43
2024-09-04 21:04:57,4.7,2.76,0,168,8.42
2024-09-04 21:04:58,3.3,2.77,0,168,8.47
2024-09-04 21:04:59,3.2,2.77,0,168,8.55
2024-09-04 21:05:01,1.6,2.77,0,168,8.60
2024-09-04 21:05:02,6.5,2.77,0,168,8.60
2024-09-04 21:05:03,3.2,2.77,0,168,8.53
2024-09-04 21:05:05,4.8,2.77,0,168,8.63
2024-09-04 21:05:06,4.8,2.77,0,168,8.59
2024-09-04 21:05:08,3.2,2.77,0,168,8.62
2024-09-04 21:05:09,1.6,2.77,0,168,8.59
2024-09-04 21:05:10,100,2.77,0,168,8.53
2024-09-04 21:05:12,4.8,2.77,0,168,8.53
2024-09-04 21:05:13,3.3,2.77,0,168,8.54
2024-09-04 21:05:14,3.2,2.77,0,168,8.55
2024-09-04 21:05:16,4.8,2.77,0,168,8.50
2024-09-04 21:05:17,4.8,2.77,0,168,8.44
2024-09-04 21:05:19,3.2,2.77,0,168,8.45
2024-09-04 21:05:20,1.6,2.77,0,168,8.48
2024-09-04 21:05:21,6.2,2.77,0,168,8.52
2024-09-04 21:05:23,3.2,2.77,0,168,8.53
2024-09-04 21:05:24,4.7,2.77,0,168,8.53
2024-09-04 21:05:25,1.6,2.77,0,168,8.54
2024-09-04 21:05:27,6.2,2.77,0,168,8.55
2024-09-04 21:05:28,6.3,2.77,0,168,8.57
