Column,MAE,RMSE,POCID
FTV,0.6028180803571429,0.9306704711164466,0.8467565374858035
GOOG,1.3757128034319197,1.8447292482365492,0.8249162236430071
GPC,1.1871468680245536,1.8448529937053926,0.8452365886751279
GSG,0.11898885454450385,0.15458824538322613,0.567269626822944
HIG,0.4000004359654018,0.5224945572895775,0.3597218590853656
HIGH.L,0.0049050194876537135,0.006501619928879352,0.08499006578426993
HST,0.23237201145717076,0.2858675940090179,1.3823438878043963
HYG,0.12857164655412948,0.18539513533374075,0.1627459760948766
IAU,0.19857134137834923,0.3092611101617527,0.4193945594449971
ICLN,0.14857142312186156,0.19914091835728526,1.0432339816245966
IEAA.L,0.0037123135157993863,0.004686461182625766,0.0728915285724172
IEF,0.23143005371093953,0.29616811844578567,0.2375904374464517
IEFM.L,1.5142647879464934,2.262877837426285,0.16027600534437386
IEMG,0.3986701965332041,0.5027787355664719,0.730031488840508
IEUS,0.5599986485072544,0.7165381795272301,0.9505311651422954
IEVL.L,0.03328554970877511,0.04403383933021638,0.38600252835392596
IGF,0.2685726710728216,0.35773175908861987,0.5206914945499214
INDA,0.14239447457449675,0.17202817508728993,0.2513266076289503
IUMO.L,0.036184992109025975,0.04402430870769361,0.2585697654130582
IUVL.L,0.04307923998151532,0.06988373822233963,0.44747689321014583
IVV,2.717136928013393,3.616794126869575,0.48426167805794196
IWM,2.371429443359387,3.1815423748099816,1.1048330354439149
IXN,0.7571443830217633,1.019553870082861,0.9202206162041822
JPEA.L,0.017758846282958984,0.02181934323613076,0.3107176672184119
JPM,0.8934369768415219,1.1081209651967248,0.414876698215299
KR,0.3748779296875,0.4650465721014089,0.7129667785738508
LQD,0.2690996442522362,0.33671081024074334,0.2411101967347915
MCHI,0.3607989719935806,0.4670252202716952,0.8504538593177045
META,3.0057547433035716,3.877629858022928,0.5677448511251666
MVEU.L,0.1692864554268963,0.20318094021123528,0.2776650915221191
OGN,0.38355582101004365,0.6173947321409623,1.829692484161196
PG,0.5371442522321429,0.8671803561199287,0.3175442556945687
PPL,0.08857154846191406,0.1290628057053775,0.28170332326621733
PRU,0.901181902204237,1.1268235879848392,0.7866366358052475
PYPL,0.658308846609933,1.0327965297257702,0.9367706161351926
REET,0.134285518101284,0.20479926512686106,0.5284156726139245
ROL,0.3114286150251116,0.44625429320106486,0.6310975605042481
ROST,1.5242854527064733,2.630412624302333,1.0146634878175347
SEGA.L,0.16681453159877638,0.2656421879803034,0.175942160134235
SHY,0.07568904331752233,0.0934119845814868,0.09160153904303729
SLV,0.2700004577636709,0.4031489477815351,1.0101566976082543
SPMV.L,0.22142791748047483,0.3078725962960668,0.23069527985655355
TLT,0.4230782645089306,0.5439453006983138,0.43151751091714186
UNH,1.7445155552455358,2.544893066888113,0.3010684872836992
URI,7.6114501953125,11.695386821062192,1.0546536191345386
V,0.6078839983258929,0.9688029357185423,0.2272038820555145
VRSK,0.8657095772879464,1.2357481117544078,0.32258060847917214
VXX,1.4669020516531819,1.6771244939870795,3.1814579011800355
WRK,0.0,0.0,0.0
XLB,0.45714460100446225,0.640939104594904,0.5009647015120134
XLC,0.3329413277762277,0.44260106661232185,0.3827666002732588
XLE,0.674285888671873,1.0674677266390362,0.7504215071245444
XLF,0.15576171875,0.20147052390630923,0.35434905494438573
XLI,0.47571454729352475,0.6516241673934672,0.3722710560085528
XLK,2.0742906842912987,2.8124767251709692,0.9295558918112364
XLP,0.2242856706891741,0.2934283701321676,0.2763305556013608
XLU,0.21143014090401785,0.29247861979186945,0.28217021225530853
XLV,0.36857169015066965,0.5036728834153306,0.23913927342693442
XLY,1.651428222656254,2.1953912912447566,0.8915761006821651
XOM,1.0236860002790198,1.645718888521115,0.8799413047682173
